"Sample","Date","DateNr","dDay1","dDay2","dDay3","Station","Area","31UE_ED50","31UN_ED50","Year","Month","Season","Salinity","Temperature","CHLFa"
"DANT.20000412",20000412,"36864",3752,3754,102,"DANT","WZ",681379.62,5920571.24,2000,4,"spring","32.130000000000003","8.4299999999999997","17.600000000000001"
"DANT.20000426",20000426,"4/26/2000",3766,3768,116,"DANT","WZ",681379.62,5920571.24,2000,4,"spring","30.440000000000001","12.33","39.799999999999997"
"DANT.20000511",20000511,"36835",3781,3783,131,"DANT","WZ",681379.62,5920571.24,2000,5,"spring","31.690000000000001","16.829999999999998","8.1099999999999994"
"DANT.20000529",20000529,"5/29/2000",3799,3801,149,"DANT","WZ",681379.62,5920571.24,2000,5,"spring","23.699999999999999","11.52","45.600000000000001"
"DANT.20000609",20000609,"36775",3810,3812,160,"DANT","WZ",681379.62,5920571.24,2000,6,"summer","29.109999999999999","16.27","12.6"
"DANT.20000626",20000626,"6/26/2000",3827,3829,177,"DANT","WZ",681379.62,5920571.24,2000,6,"summer","27.359999999999999","14.76","15"
"DANT.20000711",20000711,"36837",3842,3844,192,"DANT","WZ",681379.62,5920571.24,2000,7,"summer","30.149999999999999","16.199999999999999","28.600000000000001"
"DANT.20000725",20000725,"7/25/2000",3856,3858,206,"DANT","WZ",681379.62,5920571.24,2000,7,"summer","32.219999999999999","16.920000000000002","18.800000000000001"
"DANT.20000809",20000809,"36777",3871,3873,221,"DANT","WZ",681379.62,5920571.24,2000,8,"summer","32.399999999999999","19.530000000000001","NA"
"DANT.20000822",20000822,"8/22/2000",3884,3886,234,"DANT","WZ",681379.62,5920571.24,2000,8,"summer","29.09","19.59","NA"
"DANT.20000906",20000906,"36686",3899,3901,249,"DANT","WZ",681379.62,5920571.24,2000,9,"autumn","31.170000000000002","16.91","NA"
"DANT.20000926",20000926,"9/26/2000",3919,3921,269,"DANT","WZ",681379.62,5920571.24,2000,9,"autumn","29.41","14.619999999999999","38"
"DANT.20001001",20001001,"36535",3924,3926,274,"DANT","WZ",681379.62,5920571.24,2000,10,"autumn","NA","NA","8"
"DANT.20001005",20001005,"36656",3928,3930,278,"DANT","WZ",681379.62,5920571.24,2000,10,"autumn","27.18","14.609999999999999","13.4"
"DANT.20001020",20001020,"10/20/2000",3943,3945,293,"DANT","WZ",681379.62,5920571.24,2000,10,"autumn","25.57","11.140000000000001","18.199999999999999"
"DANT.20001122",20001122,"11/22/2000",3976,3978,326,"DANT","WZ",681379.62,5920571.24,2000,11,"autumn","24.260000000000002","6.75","15.199999999999999"
"DANT.20001220",20001220,"12/20/2000",4004,4006,354,"DANT","WZ",681379.62,5920571.24,2000,12,"winter","28.48","3.0899999999999999","9.2799999999999994"
"DANT.20010117",20010117,"1/17/2001",4032,4034,16,"DANT","WZ",681379.62,5920571.24,2001,1,"winter","29.5","0.32000000000000001","8.6400000000000006"
"DANT.20010216",20010216,"2/16/2001",4062,4064,46,"DANT","WZ",681379.62,5920571.24,2001,2,"winter","25.829999999999998","4.9199999999999999","16"
"DANT.20010302",20010302,"36925",4076,4078,60,"DANT","WZ",681379.62,5920571.24,2001,3,"spring","29.739999999999998","2.8399999999999999","15.199999999999999"
"DANT.20010320",20010320,"3/20/2001",4094,4096,78,"DANT","WZ",681379.62,5920571.24,2001,3,"spring","29.100000000000001","3.3399999999999999","21.199999999999999"
"DANT.20010403",20010403,"36954",4108,4110,92,"DANT","WZ",681379.62,5920571.24,2001,4,"spring","28.219999999999999","8.5700000000000003","19.600000000000001"
"DANT.20010417",20010417,"4/17/2001",4122,4124,106,"DANT","WZ",681379.62,5920571.24,2001,4,"spring","27.23","6.9699999999999998","40.399999999999999"
"DANT.20010502",20010502,"36927",4137,4139,121,"DANT","WZ",681379.62,5920571.24,2001,5,"spring","26.5","11.56","48.600000000000001"
"DANT.20010516",20010516,"5/16/2001",4151,4153,135,"DANT","WZ",681379.62,5920571.24,2001,5,"spring","30.530000000000001","15.029999999999999","21.800000000000001"
"DANT.20010529",20010529,"5/29/2001",4164,4166,148,"DANT","WZ",681379.62,5920571.24,2001,5,"spring","29.719999999999999","15.49","56.200000000000003"
"DANT.20010614",20010614,"6/14/2001",4180,4182,164,"DANT","WZ",681379.62,5920571.24,2001,6,"summer","29.949999999999999","15.789999999999999","19"
"DANT.20010627",20010627,"6/27/2001",4193,4195,177,"DANT","WZ",681379.62,5920571.24,2001,6,"summer","31.41","19.129999999999999","32.600000000000001"
"DANT.20010716",20010716,"7/16/2001",4212,4214,196,"DANT","WZ",681379.62,5920571.24,2001,7,"summer","27.550000000000001","17.879999999999999","21.800000000000001"
"DANT.20010726",20010726,"7/26/2001",4222,4224,206,"DANT","WZ",681379.62,5920571.24,2001,7,"summer","28.969999999999999","21.129999999999999","47.799999999999997"
"DANT.20010814",20010814,"8/14/2001",4241,4243,225,"DANT","WZ",681379.62,5920571.24,2001,8,"summer","25.879999999999999","18.969999999999999","19.600000000000001"
"DANT.20010824",20010824,"8/24/2001",4251,4253,235,"DANT","WZ",681379.62,5920571.24,2001,8,"summer","28.309999999999999","21.52","36.799999999999997"
"DANT.20010912",20010912,"37234",4270,4272,254,"DANT","WZ",681379.62,5920571.24,2001,9,"autumn","31.43","13.52","16.199999999999999"
"DANT.20010925",20010925,"9/25/2001",4283,4285,267,"DANT","WZ",681379.62,5920571.24,2001,9,"autumn","31.579999999999998","13.98","16.600000000000001"
"DANT.20011010",20011010,"37174",4298,4300,282,"DANT","WZ",681379.62,5920571.24,2001,10,"autumn","18.390000000000001","13.699999999999999","23.199999999999999"
"DANT.20011026",20011026,"10/26/2001",4314,4316,298,"DANT","WZ",681379.62,5920571.24,2001,10,"autumn","26.350000000000001","13.130000000000001","NA"
"DANT.20011113",20011113,"11/13/2001",4332,4334,316,"DANT","WZ",681379.62,5920571.24,2001,11,"autumn","30.02","8.2899999999999991","8.9700000000000006"
"DANT.20011211",20011211,"37207",4360,4362,344,"DANT","WZ",681379.62,5920571.24,2001,12,"winter","28.359999999999999","5.3600000000000003","3.8999999999999999"
"DANT.20020110",20020110,"37530",4390,4392,9,"DANT","WZ",681379.62,5920571.24,2002,1,"winter","29.969999999999999","1.79","4.1200000000000001"
"DANT.20020206",20020206,"37409",4417,4419,36,"DANT","WZ",681379.62,5920571.24,2002,2,"winter","24.550000000000001","7.3099999999999996","8.5199999999999996"
"DANT.20020308",20020308,"37471",4447,4449,66,"DANT","WZ",681379.62,5920571.24,2002,3,"spring","14.82","6.5300000000000002","11.6"
"DANT.20020322",20020322,"3/22/2002",4461,4463,80,"DANT","WZ",681379.62,5920571.24,2002,3,"spring","24.18","8.0199999999999996","26.399999999999999"
"DANT.20020410",20020410,"37533",4480,4482,99,"DANT","WZ",681379.62,5920571.24,2002,4,"spring","30.649999999999999","8.4800000000000004","35.200000000000003"
"DANT.20020423",20020423,"4/23/2002",4493,4495,112,"DANT","WZ",681379.62,5920571.24,2002,4,"spring","31.190000000000001","12.359999999999999","16.199999999999999"
"DANT.20020506",20020506,"37412",4506,4508,125,"DANT","WZ",681379.62,5920571.24,2002,5,"spring","27.390000000000001","9.6199999999999992","16.199999999999999"
"DANT.20020522",20020522,"5/22/2002",4522,4524,141,"DANT","WZ",681379.62,5920571.24,2002,5,"spring","28.940000000000001","16.75","22.600000000000001"
"DANT.20020604",20020604,"37352",4535,4537,154,"DANT","WZ",681379.62,5920571.24,2002,6,"summer","26.469999999999999","16.859999999999999","27.199999999999999"
"DANT.20020619",20020619,"6/19/2002",4550,4552,169,"DANT","WZ",681379.62,5920571.24,2002,6,"summer","26.210000000000001","19.59","6.2999999999999998"
"DANT.20020703",20020703,"37322",4564,4566,183,"DANT","WZ",681379.62,5920571.24,2002,7,"summer","26.809999999999999","15.23","21.399999999999999"
"DANT.20020717",20020717,"7/17/2002",4578,4580,197,"DANT","WZ",681379.62,5920571.24,2002,7,"summer","28.539999999999999","20.68","11"
"DANT.20020731",20020731,"7/31/2002",4592,4594,211,"DANT","WZ",681379.62,5920571.24,2002,7,"summer","30.07","23.379999999999999","9.6999999999999993"
"DANT.20020815",20020815,"8/15/2002",4607,4609,226,"DANT","WZ",681379.62,5920571.24,2002,8,"summer","30.41","21.760000000000002","16.800000000000001"
"DANT.20020830",20020830,"8/30/2002",4622,4624,241,"DANT","WZ",681379.62,5920571.24,2002,8,"summer","30.68","21.370000000000001","15.199999999999999"
"DANT.20020913",20020913,"9/13/2002",4636,4638,255,"DANT","WZ",681379.62,5920571.24,2002,9,"autumn","30.25","18.969999999999999","45"
"DANT.20021001",20021001,"37266",4654,4656,273,"DANT","WZ",681379.62,5920571.24,2002,10,"autumn","31.18","15.17","NA"
"DANT.20021015",20021015,"10/15/2002",4668,4670,287,"DANT","WZ",681379.62,5920571.24,2002,10,"autumn","30.690000000000001","7.5800000000000001","19.199999999999999"
"DANT.20021029",20021029,"10/29/2002",4682,4684,301,"DANT","WZ",681379.62,5920571.24,2002,10,"autumn","23.469999999999999","8.8599999999999994","14.6"
"DANT.20021113",20021113,"11/13/2002",4697,4699,316,"DANT","WZ",681379.62,5920571.24,2002,11,"autumn","27.530000000000001","8.5899999999999999","8.3699999999999992"
"DANT.20021212",20021212,"37602",4726,4728,345,"DANT","WZ",681379.62,5920571.24,2002,12,"winter","27.050000000000001","0.52000000000000002","4.1399999999999997"
"DANT.20030114",20030114,"1/14/2003",4759,4761,13,"DANT","WZ",681379.62,5920571.24,2003,1,"winter","26.52","1.22","5.9400000000000004"
"DANT.20030212",20030212,"37957",4788,4790,42,"DANT","WZ",681379.62,5920571.24,2003,2,"winter","25.699999999999999","2.79","6.6900000000000004"
"DANT.20030226",20030226,"2/26/2003",4802,4804,56,"DANT","WZ",681379.62,5920571.24,2003,2,"winter","31.18","1.1000000000000001","5.3399999999999999"
"DANT.20030312",20030312,"37958",4816,4818,70,"DANT","WZ",681379.62,5920571.24,2003,3,"spring","25","6.3700000000000001","20.199999999999999"
"DANT.20030325",20030325,"3/25/2003",4829,4831,83,"DANT","WZ",681379.62,5920571.24,2003,3,"spring","30.23","7.0899999999999999","28.199999999999999"
"DANT.20030411",20030411,"37929",4846,4848,100,"DANT","WZ",681379.62,5920571.24,2003,4,"spring","31.66","6.9199999999999999","21.800000000000001"
"DANT.20030423",20030423,"4/23/2003",4858,4860,112,"DANT","WZ",681379.62,5920571.24,2003,4,"spring","31.66","11.119999999999999","18.800000000000001"
"DANT.20030513",20030513,"5/13/2003",4878,4880,132,"DANT","WZ",681379.62,5920571.24,2003,5,"spring","27.829999999999998","15.19","26.5"
"DANT.20030520",20030520,"5/20/2003",4885,4887,139,"DANT","WZ",681379.62,5920571.24,2003,5,"spring","28.16","13.630000000000001","41.799999999999997"
"DANT.20030611",20030611,"37931",4907,4909,161,"DANT","WZ",681379.62,5920571.24,2003,6,"summer","27.25","18.640000000000001","38"
"DANT.20030624",20030624,"6/24/2003",4920,4922,174,"DANT","WZ",681379.62,5920571.24,2003,6,"summer","29.530000000000001","18.219999999999999","22.399999999999999"
"DANT.20030715",20030715,"7/15/2003",4941,4943,195,"DANT","WZ",681379.62,5920571.24,2003,7,"summer","31.219999999999999","21.800000000000001","33"
"DANT.20030729",20030729,"7/29/2003",4955,4957,209,"DANT","WZ",681379.62,5920571.24,2003,7,"summer","29.620000000000001","21.48","38.399999999999999"
"DANT.20030812",20030812,"37963",4969,4971,223,"DANT","WZ",681379.62,5920571.24,2003,8,"summer","32.039999999999999","25.32","25.300000000000001"
"DANT.20030902",20030902,"37661",4990,4992,244,"DANT","WZ",681379.62,5920571.24,2003,9,"autumn","32.5","15.51","26.600000000000001"
"DANT.20030911",20030911,"37934",4999,5001,253,"DANT","WZ",681379.62,5920571.24,2003,9,"autumn","32.840000000000003","16.710000000000001","22.800000000000001"
"DANT.20031001",20031001,"37631",5019,5021,273,"DANT","WZ",681379.62,5920571.24,2003,10,"autumn","33.030000000000001","13.25","20.600000000000001"
"DANT.20031015",20031015,"10/15/2003",5033,5035,287,"DANT","WZ",681379.62,5920571.24,2003,10,"autumn","33.350000000000001","10.050000000000001","14.199999999999999"
"DANT.20031031",20031031,"10/31/2003",5049,5051,303,"DANT","WZ",681379.62,5920571.24,2003,10,"autumn","32.969999999999999","5.8799999999999999","7.7400000000000002"
"DANT.20031111",20031111,"37936",5060,5062,314,"DANT","WZ",681379.62,5920571.24,2003,11,"autumn","30.890000000000001","6.0499999999999998","23.699999999999999"
"DANT.20031215",20031215,"12/15/2003",5094,5096,348,"DANT","WZ",681379.62,5920571.24,2003,12,"winter","29.760000000000002","4.3700000000000001","9.0600000000000005"
"DANT.20040114",20040114,"1/14/2004",5124,5126,13,"DANT","WZ",681379.62,5920571.24,2004,1,"winter","22.850000000000001","4.4100000000000001","11.4"
"DANT.20040219",20040219,"2/19/2004",5160,5162,49,"DANT","WZ",681379.62,5920571.24,2004,2,"winter","29.800000000000001","4.9800000000000004","NA"
"DANT.20040302",20040302,"38020",5172,5174,61,"DANT","WZ",681379.62,5920571.24,2004,3,"spring","31.539999999999999","3.0800000000000001","7.1399999999999997"
"DANT.20040316",20040316,"3/16/2004",5186,5188,75,"DANT","WZ",681379.62,5920571.24,2004,3,"spring","28.859999999999999","6.8499999999999996","22.199999999999999"
"DANT.20040331",20040331,"3/31/2004",5201,5203,90,"DANT","WZ",681379.62,5920571.24,2004,3,"spring","29.620000000000001","8.2799999999999994","19"
"DANT.20040414",20040414,"4/14/2004",5215,5217,104,"DANT","WZ",681379.62,5920571.24,2004,4,"spring","29.629999999999999","9.4100000000000001","31.800000000000001"
"DANT.20040427",20040427,"4/27/2004",5228,5230,117,"DANT","WZ",681379.62,5920571.24,2004,4,"spring","30.82","14.31","11.800000000000001"
"DANT.20040512",20040512,"38326",5243,5245,132,"DANT","WZ",681379.62,5920571.24,2004,5,"spring","30.969999999999999","13.460000000000001","15.9"
"DANT.20040526",20040526,"5/26/2004",5257,5259,146,"DANT","WZ",681379.62,5920571.24,2004,5,"spring","32.149999999999999","13.859999999999999","18.199999999999999"
"DANT.20040610",20040610,"38266",5272,5274,161,"DANT","WZ",681379.62,5920571.24,2004,6,"summer","32.579999999999998","18.899999999999999","20"
"DANT.20040630",20040630,"6/30/2004",5292,5294,181,"DANT","WZ",681379.62,5920571.24,2004,6,"summer","29.379999999999999","17.239999999999998","35.200000000000003"
"DANT.20040709",20040709,"38237",5301,5303,190,"DANT","WZ",681379.62,5920571.24,2004,7,"summer","28.440000000000001","17.399999999999999","40.200000000000003"
"DANT.20040728",20040728,"7/28/2004",5320,5322,209,"DANT","WZ",681379.62,5920571.24,2004,7,"summer","29.760000000000002","18.969999999999999","19"
"DANT.20040811",20040811,"38299",5334,5336,223,"DANT","WZ",681379.62,5920571.24,2004,8,"summer","32.450000000000003","21.91","20"
"DANT.20040826",20040826,"8/26/2004",5349,5351,238,"DANT","WZ",681379.62,5920571.24,2004,8,"summer","25.800000000000001","17.27","18.600000000000001"
"DANT.20040914",20040914,"9/14/2004",5368,5370,257,"DANT","WZ",681379.62,5920571.24,2004,9,"autumn","25.73","15.48","22.600000000000001"
"DANT.20040927",20040927,"9/27/2004",5381,5383,270,"DANT","WZ",681379.62,5920571.24,2004,9,"autumn","31.670000000000002","14.380000000000001","9.8800000000000008"
"DANT.20041013",20041013,"10/13/2004",5397,5399,286,"DANT","WZ",681379.62,5920571.24,2004,10,"autumn","29.890000000000001","9.1999999999999993","15"
"DANT.20041026",20041026,"10/26/2004",5410,5412,299,"DANT","WZ",681379.62,5920571.24,2004,10,"autumn","25.629999999999999","11.859999999999999","15"
"DANT.20041111",20041111,"38302",5426,5428,315,"DANT","WZ",681379.62,5920571.24,2004,11,"autumn","29.649999999999999","7.7699999999999996","10.300000000000001"
"DANT.20041206",20041206,"38150",5451,5453,340,"DANT","WZ",681379.62,5920571.24,2004,12,"winter","30.710000000000001","5.9400000000000004","3.8799999999999999"
"DANT.20050117",20050117,"1/17/2005",5493,5495,16,"DANT","WZ",681379.62,5920571.24,2005,1,"winter","29.18","4","6.5199999999999996"
"DANT.20050215",20050215,"2/15/2005",5522,5524,45,"DANT","WZ",681379.62,5920571.24,2005,2,"winter","30.59","3.0899999999999999","11.5"
"DANT.20050304",20050304,"38445",5539,5541,62,"DANT","WZ",681379.62,5920571.24,2005,3,"spring","31.149999999999999","-0.01","7.7800000000000002"
"DANT.20050316",20050316,"3/16/2005",5551,5553,74,"DANT","WZ",681379.62,5920571.24,2005,3,"spring","28.920000000000002","4.7999999999999998","13.6"
"DANT.20050331",20050331,"3/31/2005",5566,5568,89,"DANT","WZ",681379.62,5920571.24,2005,3,"spring","30.280000000000001","8.2899999999999991","13.4"
"DANT.20050413",20050413,"4/13/2005",5579,5581,102,"DANT","WZ",681379.62,5920571.24,2005,4,"spring","28.690000000000001","10.199999999999999","30.399999999999999"
"DANT.20050429",20050429,"4/29/2005",5595,5597,118,"DANT","WZ",681379.62,5920571.24,2005,4,"spring","30.800000000000001","12.4","18.399999999999999"
"DANT.20050511",20050511,"38661",5607,5609,130,"DANT","WZ",681379.62,5920571.24,2005,5,"spring","29.039999999999999","11","31.600000000000001"
"DANT.20050531",20050531,"5/31/2005",5627,5629,150,"DANT","WZ",681379.62,5920571.24,2005,5,"spring","28.18","15.9","13.4"
"DANT.20050613",20050613,"6/13/2005",5640,5642,163,"DANT","WZ",681379.62,5920571.24,2005,6,"summer","30.350000000000001","13.300000000000001","7.5999999999999996"
"DANT.20050628",20050628,"6/28/2005",5655,5657,178,"DANT","WZ",681379.62,5920571.24,2005,6,"summer","31.539999999999999","19.280000000000001","14.199999999999999"
"DANT.20050712",20050712,"38693",5669,5671,192,"DANT","WZ",681379.62,5920571.24,2005,7,"summer","28.989999999999998","20.02","15.6"
"DANT.20050802",20050802,"38391",5690,5692,213,"DANT","WZ",681379.62,5920571.24,2005,8,"summer","29.309999999999999","16.68","29.600000000000001"
"DANT.20050822",20050822,"8/22/2005",5710,5712,233,"DANT","WZ",681379.62,5920571.24,2005,8,"summer","31.469999999999999","19.5","20.100000000000001"
"DANT.20050825",20050825,"8/25/2005",5713,5715,236,"DANT","WZ",681379.62,5920571.24,2005,8,"summer","31.800000000000001","17.600000000000001","24.600000000000001"
"DANT.20050914",20050914,"9/14/2005",5733,5735,256,"DANT","WZ",681379.62,5920571.24,2005,9,"autumn","31.239999999999998","18.210000000000001","15.6"
"DANT.20050929",20050929,"9/29/2005",5748,5750,271,"DANT","WZ",681379.62,5920571.24,2005,9,"autumn","28.579999999999998","14.67","16.199999999999999"
"DANT.20051011",20051011,"38666",5760,5762,283,"DANT","WZ",681379.62,5920571.24,2005,10,"autumn","29.239999999999998","14.25","10.6"
"DANT.20051028",20051028,"10/28/2005",5777,5779,300,"DANT","WZ",681379.62,5920571.24,2005,10,"autumn","25.489999999999998","12.470000000000001","8.6999999999999993"
"DANT.20051111",20051111,"38667",5791,5793,314,"DANT","WZ",681379.62,5920571.24,2005,11,"autumn","26.530000000000001","10.390000000000001","6"
"DANT.20051209",20051209,"38607",5819,5821,342,"DANT","WZ",681379.62,5920571.24,2005,12,"winter","28.350000000000001","4.8200000000000003","2.8599999999999999"
"DREI.19900108",19900108,"33086",5,7,7,"DREI","GM",569130.6,5729980.2,1990,1,"winter","29.91","4.4000000000000004","0.5"
